classa	classb	classc	des_id	pathway_id
Metabolism	Amino acid metabolism	Histidine metabolism [PATH:osa00340]	K18649	ko00340
Metabolism	Amino acid metabolism	Histidine metabolism [PATH:osa00340]	K00013	ko00340
Metabolism	Amino acid metabolism	Histidine metabolism [PATH:osa00340]	K00128	ko00340
Metabolism	Amino acid metabolism	Histidine metabolism [PATH:osa00340]	K14085	ko00340
Metabolism	Amino acid metabolism	Histidine metabolism [PATH:osa00340]	K19787	ko00340
Metabolism	Amino acid metabolism	Tyrosine metabolism [PATH:osa00350]	K14454	ko00350
Metabolism	Amino acid metabolism	Tyrosine metabolism [PATH:osa00350]	K14455	ko00350
Metabolism	Amino acid metabolism	Tyrosine metabolism [PATH:osa00350]	K00811	ko00350
Metabolism	Amino acid metabolism	Tyrosine metabolism [PATH:osa00350]	K15849	ko00350
Metabolism	Amino acid metabolism	Tyrosine metabolism [PATH:osa00350]	K00815	ko00350
Metabolism	Amino acid metabolism	Tyrosine metabolism [PATH:osa00350]	K00817	ko00350
Metabolism	Amino acid metabolism	Tyrosine metabolism [PATH:osa00350]	K00457	ko00350
Metabolism	Amino acid metabolism	Tyrosine metabolism [PATH:osa00350]	K00451	ko00350
Metabolism	Amino acid metabolism	Tyrosine metabolism [PATH:osa00350]	K01800	ko00350
Metabolism	Amino acid metabolism	Tyrosine metabolism [PATH:osa00350]	K01555	ko00350
Metabolism	Amino acid metabolism	Tyrosine metabolism [PATH:osa00350]	K00422	ko00350
Metabolism	Amino acid metabolism	Tyrosine metabolism [PATH:osa00350]	K01593	ko00350
Metabolism	Amino acid metabolism	Tyrosine metabolism [PATH:osa00350]	K00276	ko00350
Metabolism	Amino acid metabolism	Tyrosine metabolism [PATH:osa00350]	K00121	ko00350
Metabolism	Amino acid metabolism	Tyrosine metabolism [PATH:osa00350]	K18857	ko00350
Metabolism	Amino acid metabolism	Tyrosine metabolism [PATH:osa00350]	K00001	ko00350
Metabolism	Amino acid metabolism	Tyrosine metabolism [PATH:osa00350]	K01557	ko00350
Metabolism	Amino acid metabolism	Tyrosine metabolism [PATH:osa00350]	K07253	ko00350
Metabolism	Amino acid metabolism	Phenylalanine metabolism [PATH:osa00360]	K01593	ko00360
Metabolism	Amino acid metabolism	Phenylalanine metabolism [PATH:osa00360]	K00276	ko00360
Metabolism	Amino acid metabolism	Phenylalanine metabolism [PATH:osa00360]	K01692	ko00360
Metabolism	Amino acid metabolism	Phenylalanine metabolism [PATH:osa00360]	K00074	ko00360
Metabolism	Amino acid metabolism	Phenylalanine metabolism [PATH:osa00360]	K14454	ko00360
Metabolism	Amino acid metabolism	Phenylalanine metabolism [PATH:osa00360]	K14455	ko00360
Metabolism	Amino acid metabolism	Phenylalanine metabolism [PATH:osa00360]	K00811	ko00360
Metabolism	Amino acid metabolism	Phenylalanine metabolism [PATH:osa00360]	K15849	ko00360
Metabolism	Amino acid metabolism	Phenylalanine metabolism [PATH:osa00360]	K00815	ko00360
Metabolism	Amino acid metabolism	Phenylalanine metabolism [PATH:osa00360]	K00817	ko00360
Metabolism	Amino acid metabolism	Phenylalanine metabolism [PATH:osa00360]	K00457	ko00360
Metabolism	Amino acid metabolism	Phenylalanine metabolism [PATH:osa00360]	K07253	ko00360
Metabolism	Amino acid metabolism	Phenylalanine metabolism [PATH:osa00360]	K01426	ko00360
Metabolism	Amino acid metabolism	Phenylalanine metabolism [PATH:osa00360]	K10775	ko00360
Metabolism	Amino acid metabolism	Phenylalanine metabolism [PATH:osa00360]	K13064	ko00360
Metabolism	Amino acid metabolism	Tryptophan metabolism [PATH:osa00380]	K00658	ko00380
Metabolism	Amino acid metabolism	Tryptophan metabolism [PATH:osa00380]	K00382	ko00380
Metabolism	Amino acid metabolism	Tryptophan metabolism [PATH:osa00380]	K01692	ko00380
Metabolism	Amino acid metabolism	Tryptophan metabolism [PATH:osa00380]	K00626	ko00380
Metabolism	Amino acid metabolism	Tryptophan metabolism [PATH:osa00380]	K01593	ko00380
Metabolism	Amino acid metabolism	Tryptophan metabolism [PATH:osa00380]	K24541	ko00380
Metabolism	Amino acid metabolism	Tryptophan metabolism [PATH:osa00380]	K00128	ko00380
Metabolism	Amino acid metabolism	Tryptophan metabolism [PATH:osa00380]	K14085	ko00380
Metabolism	Amino acid metabolism	Tryptophan metabolism [PATH:osa00380]	K22450	ko00380
Metabolism	Amino acid metabolism	Tryptophan metabolism [PATH:osa00380]	K22588	ko00380
Metabolism	Amino acid metabolism	Tryptophan metabolism [PATH:osa00380]	K13066	ko00380
Metabolism	Amino acid metabolism	Tryptophan metabolism [PATH:osa00380]	K11816	ko00380
Metabolism	Amino acid metabolism	Tryptophan metabolism [PATH:osa00380]	K16903	ko00380
Metabolism	Amino acid metabolism	Tryptophan metabolism [PATH:osa00380]	K00837	ko00380
Metabolism	Amino acid metabolism	Tryptophan metabolism [PATH:osa00380]	K11817	ko00380
Metabolism	Amino acid metabolism	Tryptophan metabolism [PATH:osa00380]	K01426	ko00380
Metabolism	Amino acid metabolism	Tryptophan metabolism [PATH:osa00380]	K03781	ko00380
Metabolism	Amino acid metabolism	Tryptophan metabolism [PATH:osa00380]	K23947	ko00380
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:osa00400]	K01626	ko00400
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:osa00400]	K01735	ko00400
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:osa00400]	K13832	ko00400
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:osa00400]	K00891	ko00400
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:osa00400]	K00800	ko00400
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:osa00400]	K01736	ko00400
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:osa00400]	K01657	ko00400
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:osa00400]	K01658	ko00400
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:osa00400]	K00766	ko00400
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:osa00400]	K01817	ko00400
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:osa00400]	K01609	ko00400
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:osa00400]	K01695	ko00400
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:osa00400]	K01696	ko00400
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:osa00400]	K06001	ko00400
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:osa00400]	K01850	ko00400
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:osa00400]	K15227	ko00400
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:osa00400]	K05359	ko00400
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:osa00400]	K14454	ko00400
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:osa00400]	K14455	ko00400
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:osa00400]	K00811	ko00400
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:osa00400]	K15849	ko00400
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:osa00400]	K00815	ko00400
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:osa00400]	K00817	ko00400
Metabolism	Metabolism of other amino acids	beta-Alanine metabolism [PATH:osa00410]	K01580	ko00410
Metabolism	Metabolism of other amino acids	beta-Alanine metabolism [PATH:osa00410]	K12259	ko00410
Metabolism	Metabolism of other amino acids	beta-Alanine metabolism [PATH:osa00410]	K13366	ko00410
Metabolism	Metabolism of other amino acids	beta-Alanine metabolism [PATH:osa00410]	K17839	ko00410
Metabolism	Metabolism of other amino acids	beta-Alanine metabolism [PATH:osa00410]	K00276	ko00410
Metabolism	Metabolism of other amino acids	beta-Alanine metabolism [PATH:osa00410]	K00128	ko00410
Metabolism	Metabolism of other amino acids	beta-Alanine metabolism [PATH:osa00410]	K14085	ko00410
Metabolism	Metabolism of other amino acids	beta-Alanine metabolism [PATH:osa00410]	K01918	ko00410
Metabolism	Metabolism of other amino acids	beta-Alanine metabolism [PATH:osa00410]	K00207	ko00410
Metabolism	Metabolism of other amino acids	beta-Alanine metabolism [PATH:osa00410]	K01464	ko00410
Metabolism	Metabolism of other amino acids	beta-Alanine metabolism [PATH:osa00410]	K01431	ko00410
Metabolism	Metabolism of other amino acids	beta-Alanine metabolism [PATH:osa00410]	K23146	ko00410
Metabolism	Metabolism of other amino acids	beta-Alanine metabolism [PATH:osa00410]	K05605	ko00410
Metabolism	Metabolism of other amino acids	beta-Alanine metabolism [PATH:osa00410]	K01692	ko00410
Metabolism	Metabolism of other amino acids	beta-Alanine metabolism [PATH:osa00410]	K00232	ko00410
Metabolism	Metabolism of other amino acids	beta-Alanine metabolism [PATH:osa00410]	K01578	ko00410
Metabolism	Metabolism of other amino acids	beta-Alanine metabolism [PATH:osa00410]	K00140	ko00410
Metabolism	Metabolism of other amino acids	Taurine and hypotaurine metabolism [PATH:osa00430]	K01580	ko00430
Metabolism	Metabolism of other amino acids	Taurine and hypotaurine metabolism [PATH:osa00430]	K00485	ko00430
Metabolism	Metabolism of other amino acids	Taurine and hypotaurine metabolism [PATH:osa00430]	K18592	ko00430
Metabolism	Metabolism of other amino acids	Phosphonate and phosphinate metabolism [PATH:osa00440]	K00967	ko00440
Metabolism	Metabolism of other amino acids	Phosphonate and phosphinate metabolism [PATH:osa00440]	K00993	ko00440
Metabolism	Metabolism of other amino acids	Phosphonate and phosphinate metabolism [PATH:osa00440]	K00968	ko00440
Metabolism	Metabolism of other amino acids	Selenocompound metabolism [PATH:osa00450]	K01739	ko00450
Metabolism	Metabolism of other amino acids	Selenocompound metabolism [PATH:osa00450]	K01760	ko00450
Metabolism	Metabolism of other amino acids	Selenocompound metabolism [PATH:osa00450]	K00549	ko00450
Metabolism	Metabolism of other amino acids	Selenocompound metabolism [PATH:osa00450]	K01761	ko00450
Metabolism	Metabolism of other amino acids	Selenocompound metabolism [PATH:osa00450]	K11717	ko00450
Metabolism	Metabolism of other amino acids	Selenocompound metabolism [PATH:osa00450]	K08247	ko00450
Metabolism	Metabolism of other amino acids	Selenocompound metabolism [PATH:osa00450]	K00384	ko00450
Metabolism	Metabolism of other amino acids	Selenocompound metabolism [PATH:osa00450]	K13811	ko00450
Metabolism	Metabolism of other amino acids	Selenocompound metabolism [PATH:osa00450]	K01874	ko00450
Metabolism	Metabolism of other amino acids	Cyanoamino acid metabolism [PATH:osa00460]	K13029	ko00460
Metabolism	Metabolism of other amino acids	Cyanoamino acid metabolism [PATH:osa00460]	K01188	ko00460
Metabolism	Metabolism of other amino acids	Cyanoamino acid metabolism [PATH:osa00460]	K05349	ko00460
Metabolism	Metabolism of other amino acids	Cyanoamino acid metabolism [PATH:osa00460]	K05350	ko00460
Metabolism	Metabolism of other amino acids	Cyanoamino acid metabolism [PATH:osa00460]	K08248	ko00460
Metabolism	Metabolism of other amino acids	Cyanoamino acid metabolism [PATH:osa00460]	K13034	ko00460
Metabolism	Metabolism of other amino acids	Cyanoamino acid metabolism [PATH:osa00460]	K18592	ko00460
Metabolism	Metabolism of other amino acids	Cyanoamino acid metabolism [PATH:osa00460]	K13035	ko00460
Metabolism	Metabolism of other amino acids	Cyanoamino acid metabolism [PATH:osa00460]	K13051	ko00460
Metabolism	Metabolism of other amino acids	Cyanoamino acid metabolism [PATH:osa00460]	K00600	ko00460
Metabolism	Metabolism of other amino acids	Cyanoamino acid metabolism [PATH:osa00460]	K01455	ko00460
Metabolism	Metabolism of other amino acids	D-Amino acid metabolism [PATH:osa00470]	K12235	ko00470
Metabolism	Metabolism of other amino acids	D-Amino acid metabolism [PATH:osa00470]	K05396	ko00470
Metabolism	Metabolism of other amino acids	D-Amino acid metabolism [PATH:osa00470]	K01778	ko00470
Metabolism	Metabolism of other amino acids	D-Amino acid metabolism [PATH:osa00470]	K01586	ko00470
Metabolism	Metabolism of other amino acids	Glutathione metabolism [PATH:osa00480]	K18592	ko00480
Metabolism	Metabolism of other amino acids	Glutathione metabolism [PATH:osa00480]	K22596	ko00480
Metabolism	Metabolism of other amino acids	Glutathione metabolism [PATH:osa00480]	K01469	ko00480
Metabolism	Metabolism of other amino acids	Glutathione metabolism [PATH:osa00480]	K01919	ko00480
Metabolism	Metabolism of other amino acids	Glutathione metabolism [PATH:osa00480]	K21456	ko00480
Metabolism	Metabolism of other amino acids	Glutathione metabolism [PATH:osa00480]	K01255	ko00480
Metabolism	Metabolism of other amino acids	Glutathione metabolism [PATH:osa00480]	K01256	ko00480
Metabolism	Metabolism of other amino acids	Glutathione metabolism [PATH:osa00480]	K00799	ko00480
Metabolism	Metabolism of other amino acids	Glutathione metabolism [PATH:osa00480]	K21888	ko00480
Metabolism	Metabolism of other amino acids	Glutathione metabolism [PATH:osa00480]	K00383	ko00480
Metabolism	Metabolism of other amino acids	Glutathione metabolism [PATH:osa00480]	K00031	ko00480
Metabolism	Metabolism of other amino acids	Glutathione metabolism [PATH:osa00480]	K00033	ko00480
Metabolism	Metabolism of other amino acids	Glutathione metabolism [PATH:osa00480]	K00036	ko00480
Metabolism	Metabolism of other amino acids	Glutathione metabolism [PATH:osa00480]	K00432	ko00480
Metabolism	Metabolism of other amino acids	Glutathione metabolism [PATH:osa00480]	K11188	ko00480
Metabolism	Metabolism of other amino acids	Glutathione metabolism [PATH:osa00480]	K01581	ko00480
Metabolism	Metabolism of other amino acids	Glutathione metabolism [PATH:osa00480]	K00797	ko00480
Metabolism	Metabolism of other amino acids	Glutathione metabolism [PATH:osa00480]	K00434	ko00480
Metabolism	Metabolism of other amino acids	Glutathione metabolism [PATH:osa00480]	K10807	ko00480
Metabolism	Metabolism of other amino acids	Glutathione metabolism [PATH:osa00480]	K10808	ko00480
Metabolism	Glycan biosynthesis and metabolism	N-Glycan biosynthesis [PATH:osa00510]	K12345	ko00510
Metabolism	Glycan biosynthesis and metabolism	N-Glycan biosynthesis [PATH:osa00510]	K00902	ko00510
Metabolism	Glycan biosynthesis and metabolism	N-Glycan biosynthesis [PATH:osa00510]	K01001	ko00510
Metabolism	Glycan biosynthesis and metabolism	N-Glycan biosynthesis [PATH:osa00510]	K00729	ko00510
Metabolism	Glycan biosynthesis and metabolism	N-Glycan biosynthesis [PATH:osa00510]	K07432	ko00510
Metabolism	Glycan biosynthesis and metabolism	N-Glycan biosynthesis [PATH:osa00510]	K07441	ko00510
Metabolism	Glycan biosynthesis and metabolism	N-Glycan biosynthesis [PATH:osa00510]	K00721	ko00510
Metabolism	Glycan biosynthesis and metabolism	N-Glycan biosynthesis [PATH:osa00510]	K09658	ko00510
Metabolism	Glycan biosynthesis and metabolism	N-Glycan biosynthesis [PATH:osa00510]	K09659	ko00510
Metabolism	Glycan biosynthesis and metabolism	N-Glycan biosynthesis [PATH:osa00510]	K03842	ko00510
Metabolism	Glycan biosynthesis and metabolism	N-Glycan biosynthesis [PATH:osa00510]	K03843	ko00510
Metabolism	Glycan biosynthesis and metabolism	N-Glycan biosynthesis [PATH:osa00510]	K03844	ko00510
Metabolism	Glycan biosynthesis and metabolism	N-Glycan biosynthesis [PATH:osa00510]	K03845	ko00510
Metabolism	Glycan biosynthesis and metabolism	N-Glycan biosynthesis [PATH:osa00510]	K03846	ko00510
Metabolism	Glycan biosynthesis and metabolism	N-Glycan biosynthesis [PATH:osa00510]	K03847	ko00510
Metabolism	Glycan biosynthesis and metabolism	N-Glycan biosynthesis [PATH:osa00510]	K03848	ko00510
Metabolism	Glycan biosynthesis and metabolism	N-Glycan biosynthesis [PATH:osa00510]	K03849	ko00510
Metabolism	Glycan biosynthesis and metabolism	N-Glycan biosynthesis [PATH:osa00510]	K03850	ko00510
Metabolism	Glycan biosynthesis and metabolism	N-Glycan biosynthesis [PATH:osa00510]	K07151	ko00510
Metabolism	Glycan biosynthesis and metabolism	N-Glycan biosynthesis [PATH:osa00510]	K12666	ko00510
Metabolism	Glycan biosynthesis and metabolism	N-Glycan biosynthesis [PATH:osa00510]	K12667	ko00510
Metabolism	Glycan biosynthesis and metabolism	N-Glycan biosynthesis [PATH:osa00510]	K12668	ko00510
Metabolism	Glycan biosynthesis and metabolism	N-Glycan biosynthesis [PATH:osa00510]	K12669	ko00510
Metabolism	Glycan biosynthesis and metabolism	N-Glycan biosynthesis [PATH:osa00510]	K12670	ko00510
Metabolism	Glycan biosynthesis and metabolism	N-Glycan biosynthesis [PATH:osa00510]	K07252	ko00510
Metabolism	Glycan biosynthesis and metabolism	N-Glycan biosynthesis [PATH:osa00510]	K01228	ko00510
Metabolism	Glycan biosynthesis and metabolism	N-Glycan biosynthesis [PATH:osa00510]	K05546	ko00510
Metabolism	Glycan biosynthesis and metabolism	N-Glycan biosynthesis [PATH:osa00510]	K23741	ko00510
Metabolism	Glycan biosynthesis and metabolism	N-Glycan biosynthesis [PATH:osa00510]	K01230	ko00510
Metabolism	Glycan biosynthesis and metabolism	N-Glycan biosynthesis [PATH:osa00510]	K00726	ko00510
Metabolism	Glycan biosynthesis and metabolism	N-Glycan biosynthesis [PATH:osa00510]	K01231	ko00510
Metabolism	Glycan biosynthesis and metabolism	N-Glycan biosynthesis [PATH:osa00510]	K00736	ko00510
Metabolism	Glycan biosynthesis and metabolism	N-Glycan biosynthesis [PATH:osa00510]	K00737	ko00510
Metabolism	Glycan biosynthesis and metabolism	Various types of N-glycan biosynthesis [PATH:osa00513]	K07432	ko00513
Metabolism	Glycan biosynthesis and metabolism	Various types of N-glycan biosynthesis [PATH:osa00513]	K07441	ko00513
Metabolism	Glycan biosynthesis and metabolism	Various types of N-glycan biosynthesis [PATH:osa00513]	K03842	ko00513
